rank,ticker,price,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,name,sector,industry,model_family,market_cap,financial_persistence_score,roic,incremental_roic,wacc,roic_minus_wacc,normalized_operating_margin,current_operating_margin,revenue_cagr,net_debt_to_ebitda,sbc_intensity,net_share_change_cagr,risk_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,price_as_of,is_price_fresh,downside_penalty,ambiguity_penalty,permanent_loss_penalty,hurdle_penalty,robust_return
272,BTU,27.4,-0.01849136715172789,0.16183065949007872,-0.95,0.552373212412931,0.75,0.12,0.25,0.95,1.0699999999999998,-6.3474220665011805,38.26659397673876,154.41742746071043,0.3965910210488599,0.3735,1.0,0.7699816062064655,0.3375,0.04183065949007872,0.3735,Peabody Energy Corporation,Energy,Coal,general_dcf,3338252395.0,0.3375,-0.02396643650030592,-0.26182259369102184,0.07054339217845078,-0.0945098286787567,0.11181673100464404,-0.023449125147519113,-0.051275201729947706,-0.18877551020408162,0.001394869306810601,-0.08102768151192852,thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-05-06,2026-06-12,True,0.95,0.38499080310323275,0.125,1.0699999999999998,-1.0543762486804555
273,BR,144.87,-0.01987939573446052,-0.008091606257948993,-0.12187879364937539,0.05854442322743127,0.0,0.12,0.25,0.12187879364937539,0.24187879364937537,54.51023940358092,93.58191709833774,126.93836418845622,-0.3540283212650118,0.8732,1.0,0.09401560843840333,0.8671,-0.128091606257949,0.8732,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,general_dcf,16755417486.0,0.8671,0.16823569567196237,,0.08214563478054135,0.08609006089142102,0.14387942785845714,0.17143520478538163,0.0685924193098515,1.9448971915747242,0.010850187496157866,-0.004237338963661075,,8,2025,ttm,2026-04-30,2026-06-12,True,0.12187879364937539,0.047007804219201664,0.125,0.24187879364937537,-0.24187879364937537
274,GDDY,76.24,-0.01988890457723752,0.02889018579153347,-0.31866068423259997,0.18132469434058296,0.25,0.12,0.25,0.31866068423259997,0.43866068423259996,17.968808455820625,60.67165150673753,106.0863566954988,-0.2042018427762653,0.7563,1.0,0.2573036892865915,0.733,-0.09110981420846653,0.7563,GoDaddy Inc.,Technology,Software - Infrastructure,general_dcf,10094938400.0,0.733,0.3819031766830754,6.204132231404959,0.07947177382800583,0.30243140285506953,0.11102806941403387,0.23850946513525886,0.09280680491839521,1.9770677266473016,0.06557771363596607,-0.05956701407576903,heavy_sbc;peak_cycle_margins,8,2025,ttm,2026-05-01,2026-06-12,True,0.31866068423259997,0.12865184464329574,0.125,0.43866068423259996,-0.43866068423259996
275,EMN,75.22,-0.021040240906586388,0.01645471330266448,-0.21107243055594152,0.09400204032426702,0.0,0.12,0.25,0.21107243055594152,0.3310724305559415,20.0621450345191,53.163500763062444,72.56827875829937,-0.29322652535146976,0.7033,1.0,0.16143823544010427,0.7135,-0.10354528669733551,0.7033,Eastman Chemical Company,Basic Materials,Chemicals,general_dcf,8601403991.0,0.7135,0.06300069385625572,,0.08762484658108423,-0.024624152724828513,0.13652376036131592,0.09352934367403634,-0.020561249848163765,3.5143288084464555,0.0,-0.027433745146014044,elevated_leverage;thin_interest_coverage,8,2025,ttm,2026-05-01,2026-06-12,True,0.21107243055594152,0.08071911772005214,0.125,0.3310724305559415,-0.3310724305559415
276,WMK,82.63,-0.022710579255362948,-0.026161468139616742,-0.09449675074429248,0.05597737000207418,0.0,0.12,0.25,0.09449675074429248,0.21449675074429247,42.350497565418536,52.36603026888483,76.58391700925146,-0.36625886156499055,0.7628,0.7999999999999999,0.08835306037318333,0.6861,-0.14616146813961672,0.61024,"Weis Markets, Inc.",Consumer Defensive,Grocery Stores,general_dcf,2044646050.0000002,0.6861,0.06367202424947914,-0.1594203371684726,0.06928059618149485,-0.005608571932015707,0.028347724462519368,0.022942660305674722,0.0506008545081853,-0.10374539585316393,0.0,-0.02743699009561862,incremental_roic_below_wacc,8,2025,ttm,2026-05-07,2026-06-12,True,0.09449675074429248,0.044176530186591664,0.125,0.21449675074429247,-0.21449675074429247
277,AVY,159.25,-0.0228582848452788,-0.013803908182308047,-0.10562515533820256,0.041799832321703465,0.0,0.12,0.25,0.10562515533820256,0.22562515533820254,70.72447927680145,102.36702652412167,129.48113038914326,-0.35719292606517006,0.828,1.0,0.07887249382995301,0.8499,-0.13380390818230803,0.828,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,general_dcf,12181093811.000002,0.8499,0.14469532757525053,0.0533767593904854,0.07662188110766985,0.06807344646758068,0.12112797327355174,0.12449892845642205,0.03084742229791626,2.5750291375291376,0.0031505843825870928,-0.02154775086462868,incremental_roic_below_wacc,8,2025,ttm,2026-05-05,2026-06-12,True,0.10562515533820256,0.039436246914976505,0.125,0.22562515533820254,-0.22562515533820254
278,ATMU,49.8,-0.023322553173056777,-0.009968323318753365,-0.14095982947619629,0.0676062634214759,0.0,0.12,0.25,0.14095982947619629,0.2609598294761963,15.799827859118976,29.70176975909197,42.37817928449793,-0.4035789205001612,0.8205,0.95,0.1111680464488361,0.7804,-0.12996832331875335,0.7794749999999999,Atmus Filtration Technologies Inc.,Industrials,Industrial - Pollution & Treatment Controls,general_dcf,4067286715.0,0.7804,0.19799052910134787,0.22306483415551115,0.09467563435366196,0.10331489474768592,0.15257048092868988,0.1730674409686079,0.05481476771034699,2.4236804564907275,0.0070282831717961795,-0.005229379574816506,,7,2025,ttm,2026-05-01,2026-06-12,True,0.14095982947619629,0.05558402322441805,0.125,0.2609598294761963,-0.2609598294761963
279,GPC,103.75,-0.023564586890279286,-0.02411481604794969,-0.10832116111996581,0.06229244565474803,0.0,0.12,0.25,0.10832116111996581,0.2283211611199658,43.97634410310577,59.843062440001276,95.91226214729319,-0.42319939816866237,0.7841,1.0,0.09178380338735692,0.7269,-0.14411481604794968,0.7841,Genuine Parts Company,Consumer Cyclical,Specialty Retail,general_dcf,14433919535.0,0.7269,0.07687457478450052,0.006231557057138878,0.06804386270939944,0.008830712075101083,0.061460954263392015,0.04418528967879363,0.053860976464620514,3.7774988768648754,0.002010152945203075,-0.010155099630790865,elevated_leverage;incremental_roic_below_wacc,8,2025,ttm,2026-04-21,2026-06-12,True,0.10832116111996581,0.04589190169367846,0.125,0.2283211611199658,-0.2283211611199658
280,CBT,87.65,-0.025764230873028246,0.020509485178627093,-0.33637258235248735,0.19229668850312015,0.25,0.12,0.25,0.33637258235248735,0.45637258235248734,15.848932672044912,67.90858274918214,132.8755217810848,-0.22523008842918268,0.5416,1.0,0.27808663542780376,0.7422,-0.0994905148213729,0.5416,Cabot Corporation,Basic Materials,Chemicals - Specialty,general_dcf,4524617200.0,0.7422,0.15352897165184137,0.24403752480606158,0.07640648384306578,0.07712248780877559,0.11243800783643712,0.15944055944055943,0.01956751857291361,1.4167794316644113,0.006259389083625438,-0.028328617385246613,cyclical_revenue,8,2025,ttm,2026-05-06,2026-06-12,True,0.33637258235248735,0.13904331771390188,0.125,0.45637258235248734,-0.45637258235248734
281,TGT,135.23,-0.027381356946716506,-0.03338661267189304,-0.06777545895311046,0.025023256510030505,0.0,0.12,0.0,0.06777545895311046,0.18777545895311046,69.61804529860113,73.91188904551429,97.50191898396578,-0.45343570919533915,0.7375,1.0,0.05427435773157049,0.879,-0.15338661267189302,0.7375,Target Corporation,Consumer Defensive,Discount Stores,general_dcf,61420248930.0,0.879,0.21434330413108293,-0.3941557238297022,0.09106322879914569,0.12328007533193724,0.053836488804846115,0.044934525320323,0.048217746472034584,0.12783375314861462,0.0026818095056308456,-0.006425242375689977,incremental_roic_below_wacc,8,2025,ttm,2026-05-29,2026-06-12,True,0.06777545895311046,0.027137178865785243,0.0,0.18777545895311046,-0.18777545895311046
282,DV,10.2,-0.027505237027071396,-0.01916924281977114,-0.18773344391956925,0.11605098145082596,0.0,0.12,0.25,0.18773344391956925,0.30773344391956925,3.1096265098474096,6.104664178018173,11.363608936937773,-0.4015035119590026,0.4403,1.0,0.1686832126851976,0.1777,-0.13916924281977114,0.4403,"DoubleVerify Holdings, Inc.",Technology,Software - Application,general_dcf,1565334727.9999998,0.1777,0.06472282420473194,0.09929721447254199,0.09145822472886964,-0.026735400524137698,0.11565817677793856,0.11526787993010974,0.3251126319641817,-0.5302299426837035,0.13801954482689324,-0.013147813329913993,heavy_sbc;cyclical_revenue,8,2025,ttm,2026-05-06,2026-06-12,True,0.18773344391956925,0.0843416063425988,0.125,0.30773344391956925,-0.30773344391956925
283,IQV,181.46,-0.028109589566884082,-0.014903828693786609,-0.16510322318936232,0.08247252230939921,0.0,0.12,0.25,0.16510322318936232,0.2851032231893623,65.66686032219556,113.81821568835987,164.22990956717913,-0.3727641591074624,0.6992,1.0,0.13281187274938078,0.5792,-0.13490382869378661,0.6992,IQVIA Holdings Inc.,Healthcare,Medical - Diagnostics & Research,general_dcf,30285674000.0,0.5792,0.29958404988141596,0.2088408077754411,0.10326863463403765,0.1963154152473783,0.11262374556294646,0.1385882635882636,0.06621720428944555,0.03715437788018433,0.014482114255205552,-0.03778616609216234,thin_interest_coverage,8,2025,ttm,2026-05-05,2026-06-12,True,0.16510322318936232,0.06640593637469039,0.125,0.2851032231893623,-0.2851032231893623
284,VNT,29.27,-0.028789947082987037,-0.028774318145588014,-0.07858616793528198,0.020975015894509876,0.0,0.12,0.25,0.07858616793528198,0.19858616793528197,14.584680668543276,15.723111228437608,18.841513320962687,-0.46282503490134586,0.8592,1.0,0.05400459191489592,0.8413,-0.148774318145588,0.8592,Vontier Corporation,Technology,"Hardware, Equipment & Parts",general_dcf,4121216000.0,0.8413,0.1488882949127629,-0.06257289526354877,0.08489770877474581,0.06399058613801709,0.18203848742134093,0.18511555541149396,0.020632581712112685,2.4497628288055195,0.010177048332902559,-0.0398708334599962,incremental_roic_below_wacc,8,2025,ttm,2026-05-07,2026-06-12,True,0.07858616793528198,0.02700229595744796,0.125,0.19858616793528197,-0.19858616793528197
285,LMAT,91.96,-0.03016408961120757,-0.01902488644118417,-0.12695802830858155,0.04435144274611961,0.0,0.12,0.25,0.12695802830858155,0.24695802830858155,39.26542139173319,66.05020958826331,88.2536631076792,-0.2817506569349356,0.8389,1.0,0.09048773552735058,0.9517,-0.13902488644118416,0.8389,"LeMaitre Vascular, Inc.",Healthcare,Medical - Instruments & Supplies,general_dcf,2101350371.9999998,0.9517,0.24703761096032487,1.2287783968192418,0.06877397111836608,0.17826363984195878,0.22920398508132722,0.28508049726473184,0.13080564212071288,-2.123520329387545,0.02749064522131029,0.012766135464697292,,8,2025,ttm,2026-05-06,2026-06-12,True,0.12695802830858155,0.04524386776367529,0.125,0.24695802830858155,-0.24695802830858155
286,HQY,88.34,-0.032087535508617294,-0.0016041091759688873,-0.3085209343349562,0.18337901065242482,0.25,0.12,0.25,0.3085209343349562,0.4285209343349562,13.01004872026149,64.55503740203632,145.68074247098986,-0.26924340726696494,0.4338,1.0,0.2629359724936905,0.6113,-0.12160410917596888,0.4338,"HealthEquity, Inc.",Healthcare,Medical - Healthcare Information Services,general_dcf,7385414549.0,0.6113,0.10801705671948013,1.6002172846280829,0.06775301256247604,0.04026404415700409,0.15997361086299572,0.25504738914738423,0.24253366391228037,1.4526117458894234,0.07718287652800607,0.002221441779616251,heavy_sbc;cyclical_revenue;peak_cycle_margins,8,2026,ttm,2026-05-28,2026-06-12,True,0.3085209343349562,0.13146798624684525,0.125,0.4285209343349562,-0.4285209343349562
287,TFX,130.48,-0.03226468830689552,-0.006068943103309692,-0.17231852051918395,0.05539765349822122,0.0,0.12,0.25,0.17231852051918395,0.29231852051918394,44.23607457320966,90.47523175748053,112.09119065700915,-0.3065969362547476,0.5595,1.0,0.1270730870087026,0.439,-0.12606894310330968,0.5595,Teleflex Incorporated,Healthcare,Medical - Instruments & Supplies,general_dcf,5776375696.0,0.439,0.05563379230061735,-1.8474553935731457,0.08552674048478076,-0.02989294818416341,0.1656855165315695,0.06479078357800136,-0.02899016579786795,-0.36212213872695825,0.010287058415842884,-0.021983756707814495,thin_interest_coverage;incremental_roic_below_wacc,8,2025,ttm,2026-05-07,2026-06-12,True,0.17231852051918395,0.0635365435043513,0.125,0.29231852051918394,-0.29231852051918394
288,UFPI,84.56,-0.03353099764062788,-0.03360711500281466,-0.1317066653864458,0.0647969048295636,0.0,0.12,0.25,0.1317066653864458,0.2517066653864458,34.80246057354491,47.4793835877695,71.48302531846517,-0.4385124930490836,0.4754,1.0,0.1139897851080047,0.6769,-0.15360711500281465,0.4754,"UFP Industries, Inc.",Basic Materials,"Paper, Lumber & Forest Products",general_dcf,4775968249.0,0.6769,0.09908839926436427,-1.0735122165229647,0.1044048380362343,-0.005316438771870019,0.07054712550711487,0.054150674472780956,0.05008584440478514,-1.1716405143030106,0.004834738634021132,-0.02021245033799457,cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-05-06,2026-06-12,True,0.1317066653864458,0.05699489255400235,0.125,0.2517066653864458,-0.2517066653864458
289,DHI,154.09,-0.03415453820489344,-0.040905283752363145,-0.1241855721280444,0.06937798681319693,0.0,0.12,0.25,0.1241855721280444,0.2441855721280444,64.50998327133831,71.44855779411931,120.25914451690159,-0.5363193082346726,0.6341,1.0,0.10775877947062067,0.6819,-0.16090528375236313,0.6341,"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,general_dcf,43696782567.0,0.6819,0.10598139767609463,-0.07310092748107339,0.10499419650799366,0.0009872011681009707,0.15579730005557357,0.11755286610452076,0.11418597975037237,1.1532294097204985,0.003209117044460265,-0.0660906060779104,incremental_roic_below_wacc,8,2025,ttm,2026-04-23,2026-06-12,True,0.1241855721280444,0.05387938973531033,0.125,0.2441855721280444,-0.2441855721280444
290,HII,297.68,-0.03576465078476755,-0.02493807613791429,-0.15485911590367318,0.06167666504043157,0.0,0.12,0.25,0.15485911590367318,0.2748591159036732,101.66567412949021,185.31040806131213,286.30680780577967,-0.377484520084278,0.7314,1.0,0.11632589047205237,0.6453,-0.1449380761379143,0.7314,"Huntington Ingalls Industries, Inc.",Industrials,Aerospace & Defense,general_dcf,11729782720.0,0.6453,0.06621902324690654,0.04451518236260853,0.06577227984257412,0.0004467434043324142,0.06102485467315274,0.048797571795470465,0.06232886601518706,3.1351039260969977,0.002968395320412083,-0.006694761373249314,elevated_leverage;incremental_roic_below_wacc,8,2025,ttm,2026-05-05,2026-06-12,True,0.15485911590367318,0.058162945236026185,0.125,0.2748591159036732,-0.2748591159036732
291,WDFC,223.01,-0.03643026859863309,-0.02474399333586913,-0.13317122721928168,0.036938139496487596,0.0,0.12,0.25,0.13317122721928168,0.25317122721928165,86.38572263353265,145.14034540260198,192.76808417682975,-0.34917561812204845,0.8599,1.0,0.08925768335788463,0.9793,-0.14474399333586913,0.8599,WD-40 Company,Basic Materials,Chemicals - Specialty,general_dcf,3000689200.0,0.9793,0.25534133056569736,0.19493107210315874,0.06902083871542343,0.18632049185027394,0.1751674249107458,0.16487085218702865,0.06140572662321464,0.532567520168362,0.011784156068291975,-0.004081079594071446,,8,2025,ttm,2026-04-09,2026-06-12,True,0.13317122721928168,0.044628841678942315,0.125,0.25317122721928165,-0.25317122721928165
292,APEI,52.13,-0.036740007949992964,-0.02157771533820775,-0.2468456272501498,0.14304102612659342,0.25,0.12,0.25,0.2468456272501498,0.3668456272501498,11.99536218461238,31.678261851456604,61.83624292688237,-0.3923218520725762,0.5534,1.0,0.2083413266883716,0.7,-0.14157771533820773,0.5534,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,general_dcf,956246655.0,0.7,0.26388210113232,,0.1090666881821015,0.15481541295021853,0.07472752325529865,0.08735769267535494,0.1177425442174651,-2.0402934369205363,0.01287176626154714,-0.0019423696309658345,cyclical_revenue,8,2025,ttm,2026-05-11,2026-06-12,True,0.2468456272501498,0.1041706633441858,0.125,0.3668456272501498,-0.3668456272501498
293,NEU,833.33,-0.036847995664356814,-0.017906847674748833,-0.19777387945650834,0.08619559214857875,0.0,0.12,0.25,0.19777387945650834,0.31777387945650837,259.50132684318777,566.5516518677963,875.6204826091562,-0.32013529829983767,0.7205,1.0,0.15036973580254356,0.8266,-0.13790684767474884,0.7205,NewMarket Corporation,Basic Materials,Chemicals - Specialty,general_dcf,7664985173.0,0.8266,0.15610145314477014,0.2013649760285919,0.07061755963294894,0.0854838935118212,0.15453033171387337,0.19565580525178736,0.02518631365515067,1.4510454620005488,0.0,-0.021645551287888254,,8,2025,ttm,2026-04-23,2026-06-12,True,0.19777387945650834,0.07518486790127178,0.125,0.31777387945650837,-0.31777387945650837
294,BSX,46.91,-0.036928688330226556,-0.020670754800084946,-0.1960645360755734,0.08969129235483707,0.0,0.12,0.25,0.1960645360755734,0.3160645360755734,13.649105920556156,32.21800370698772,54.159129930616245,-0.31319540168433757,0.6654,1.0,0.15291591421520523,0.5044,-0.14067075480008495,0.6654,Boston Scientific Corporation,Healthcare,Medical - Devices,general_dcf,69724921447.0,0.5044,0.10017304374020378,0.16740732851380255,0.06979185527794073,0.03038118846226305,0.15840997764783987,0.20116420082464226,0.1074940369415851,1.7153943331528605,0.015883441810473516,0.012643072407720446,,8,2025,ttm,2026-03-31,2026-06-12,True,0.1960645360755734,0.07645795710760261,0.125,0.3160645360755734,-0.3160645360755734
295,SNX,280.65,-0.037059815648171936,-0.00809818886045829,-0.30621056611853426,0.1741676812467631,0.25,0.12,0.25,0.30621056611853426,0.42621056611853425,63.11502498307107,170.00933981681902,338.74702889684505,-0.39423003806585055,0.3994,1.0,0.25820712368264864,0.3845,-0.1280981888604583,0.3994,TD SYNNEX Corporation,Technology,Technology Distributors,general_dcf,22627796915.0,0.3845,0.15689305724295588,,0.11329107832743984,0.04360197891551604,0.022908596340912718,0.025612543125452764,0.17875881593911425,-0.20786501513995295,0.001183885646784678,-0.056655532065985725,thin_interest_coverage;cyclical_revenue,8,2025,ttm,2026-04-02,2026-06-12,True,0.30621056611853426,0.12910356184132432,0.125,0.42621056611853425,-0.42621056611853425
296,SCL,54.48,-0.03822153464425354,-0.030590241390746054,-0.20437243672786282,0.1126667809323408,0.0,0.12,0.25,0.20437243672786282,0.3243724367278628,12.337129433516063,27.497771304769913,60.999856874789934,-0.4952685149638415,0.5882,1.0,0.1708736088301018,0.6482,-0.15059024139074606,0.5882,Stepan Company,Basic Materials,Chemicals - Specialty,general_dcf,1237421837.0,0.6482,0.02588114030639582,-0.17427858954715303,0.08401669509090216,-0.05813555478450634,0.07063164045604284,0.02428513148596379,0.022638767924747505,3.0665820058190936,0.0024524440506101526,-0.0025501443726115847,elevated_leverage;thin_interest_coverage;incremental_roic_below_wacc,8,2025,ttm,2026-05-06,2026-06-12,True,0.20437243672786282,0.0854368044150509,0.125,0.3243724367278628,-0.3243724367278628
